date,auton_ext_pm25,auton_int_pm25,airkorea_pm25
2022-03-02 17:30:25,16,5,30
2022-03-02 17:30:35,15,5,30
2022-03-02 17:30:45,15,5,30
2022-03-02 17:30:55,16,5,30
2022-03-02 17:31:05,16,6,30
2022-03-02 17:31:15,16,6,30
2022-03-02 17:31:25,9,5,30
2022-03-02 17:31:35,9,5,30
2022-03-02 17:31:45,9,3,30
2022-03-02 17:31:56,9,3,30
2022-03-02 17:32:05,11,3,30
2022-03-03 07:25:28,28,1,30
2022-03-03 07:25:37,30,0,30
2022-03-03 07:25:47,30,0,30
2022-03-03 07:25:57,35,0,30
2022-03-03 07:26:10,35,0,30
2022-03-03 07:26:16,43,1,30
2022-03-03 07:26:27,43,1,30
2022-03-03 07:26:37,48,8,32
2022-03-03 07:26:47,48,8,32
2022-03-03 07:26:57,49,9,32
2022-03-03 07:27:07,49,9,32
2022-03-03 07:27:17,24,13,32
2022-03-03 07:27:27,24,13,32
2022-03-03 07:27:36,76,13,32
2022-03-03 07:27:47,100,13,32
2022-03-03 07:27:57,100,15,32
2022-03-03 07:28:07,47,15,32
2022-03-03 07:28:20,47,16,32
2022-03-03 07:28:27,66,16,32
2022-03-03 07:28:37,66,17,32
2022-03-03 07:28:47,106,17,32
2022-03-03 07:28:57,106,16,32
2022-03-03 07:29:09,43,16,32
2022-03-03 07:29:18,43,15,32
2022-03-03 07:29:27,50,15,32
2022-03-03 07:29:39,50,15,32
2022-03-03 07:29:47,70,15,32
2022-03-03 07:29:57,70,19,32
2022-03-03 07:30:07,109,17,32
2022-03-03 07:30:17,109,17,32
2022-03-03 07:30:27,67,17,32
2022-03-03 07:30:37,67,18,32
2022-03-03 07:30:47,119,18,32
2022-03-03 07:30:59,119,19,32
2022-03-03 07:31:07,124,19,32
2022-03-03 07:31:19,124,20,32
2022-03-03 07:31:29,164,20,32
2022-03-03 07:31:37,164,22,32
2022-03-03 07:31:49,228,22,32
2022-03-03 07:31:57,228,23,32
2022-03-03 07:32:07,263,23,32
2022-03-03 07:32:17,263,24,32
2022-03-03 07:32:27,215,24,32
2022-03-03 07:32:37,215,23,32
2022-03-03 07:32:47,181,23,32
2022-03-03 07:32:57,181,22,32
2022-03-03 07:33:10,174,22,32
2022-03-03 07:33:17,174,22,32
2022-03-03 07:33:30,192,22,32
2022-03-03 07:33:37,200,22,32
2022-03-03 07:33:47,200,22,32
2022-03-03 07:33:57,189,18,32
2022-03-03 07:34:07,189,18,32
2022-03-03 07:34:17,169,18,32
2022-03-03 07:34:28,169,18,32
2022-03-03 07:34:37,165,15,32
2022-03-03 07:34:47,165,15,32
2022-03-03 07:34:57,174,15,32
2022-03-03 07:35:07,174,15,32
2022-03-03 07:35:17,201,15,32
2022-03-03 07:35:27,201,15,32
2022-03-03 07:35:37,201,15,32
2022-03-03 07:35:47,201,15,32
2022-03-03 07:35:57,67,14,32
2022-03-03 07:36:07,67,14,32
2022-03-03 07:36:17,62,13,32
2022-03-03 07:36:27,62,13,32
2022-03-03 07:36:37,60,15,32
2022-03-03 07:36:49,60,15,32
2022-03-03 07:36:57,70,14,32
2022-03-03 07:37:07,70,14,32
2022-03-03 07:37:17,142,15,32
2022-03-03 07:37:27,142,15,32
2022-03-03 07:37:37,165,14,32
2022-03-03 07:37:48,165,14,32
2022-03-03 07:37:57,86,13,32
2022-03-03 07:38:07,86,13,32
2022-03-03 07:38:17,79,13,32
2022-03-03 07:38:28,79,13,0
2022-03-03 07:38:42,70,14,0
2022-03-03 07:38:47,70,14,0
2022-03-03 07:38:57,72,11,0
2022-03-03 07:39:07,72,11,0
2022-03-03 07:39:17,128,11,0
2022-03-03 07:39:27,128,11,0
2022-03-03 07:39:37,166,13,0
2022-03-03 07:39:47,166,13,0
2022-03-03 07:39:57,145,12,0
2022-03-03 07:40:07,145,12,0
2022-03-03 07:40:17,72,13,0
2022-03-03 07:40:28,72,13,0
2022-03-03 07:40:37,159,14,0
2022-03-03 07:40:47,159,14,0
2022-03-03 07:40:57,79,13,0
2022-03-03 07:41:07,79,13,0
2022-03-03 07:41:17,68,13,0
2022-03-03 07:41:27,68,13,0
2022-03-03 07:41:37,66,13,0
2022-03-03 07:41:47,66,13,0
2022-03-03 07:41:57,60,13,0
2022-03-03 07:42:07,55,13,0
2022-03-03 07:42:17,55,9,0
2022-03-03 07:42:27,80,9,32
2022-03-03 07:42:38,80,10,32
2022-03-03 07:42:47,111,10,32
2022-03-03 07:42:57,111,10,32
2022-03-03 07:43:10,144,10,32
2022-03-03 07:43:17,144,12,32
2022-03-03 07:43:28,144,12,32
2022-03-03 07:43:39,118,11,32
2022-03-03 07:43:47,118,11,32
2022-03-03 07:43:57,110,12,32
2022-03-03 07:44:07,110,12,32
2022-03-03 07:44:17,135,15,32
2022-03-03 07:44:27,135,15,32
2022-03-03 07:44:38,145,13,32
2022-03-03 07:44:49,145,13,32
2022-03-03 07:44:57,108,16,32
2022-03-03 07:45:07,108,16,32
2022-03-03 07:45:18,97,15,32
2022-03-03 07:45:28,97,15,32
2022-03-03 07:45:38,124,15,32
2022-03-03 07:45:52,124,15,32
2022-03-03 07:46:06,87,14,32
2022-03-03 07:46:17,83,18,32
2022-03-03 07:46:27,83,18,32
2022-03-03 07:46:37,75,17,32
2022-03-03 07:46:47,75,17,32
2022-03-03 07:46:57,55,17,32
2022-03-03 07:47:07,55,17,32
2022-03-03 07:47:17,82,19,32
2022-03-03 07:47:30,82,19,32
2022-03-03 07:47:40,95,17,32
2022-03-03 07:47:47,95,17,32
2022-03-03 07:47:59,125,16,32
2022-03-03 07:48:07,125,16,32
2022-03-03 07:48:17,169,18,32
2022-03-03 07:48:27,169,18,32
2022-03-03 07:48:37,160,16,32
2022-03-03 07:48:47,160,16,32
2022-03-03 07:48:57,148,17,32
2022-03-03 07:49:07,148,17,32
2022-03-03 07:49:17,152,18,32
2022-03-03 07:49:27,152,18,32
2022-03-03 07:49:37,46,17,32
2022-03-03 07:49:47,46,17,32
2022-03-03 07:49:57,43,16,32
2022-03-03 07:50:07,43,16,32
2022-03-03 07:50:17,47,17,32
2022-03-03 07:50:27,47,17,32
2022-03-03 07:50:37,51,15,32
2022-03-03 07:50:47,51,15,32
2022-03-03 07:50:57,53,15,32
2022-03-03 07:51:07,53,15,32
2022-03-03 07:51:17,50,15,32
2022-03-03 07:51:27,50,15,32
2022-03-03 07:51:37,49,16,32
2022-03-03 07:51:47,49,16,32
2022-03-03 07:51:57,50,16,32
2022-03-03 07:52:07,50,16,32
2022-03-03 07:52:17,49,14,32
2022-03-03 07:52:27,49,14,32
2022-03-03 07:52:37,47,14,32
2022-03-03 07:52:47,47,14,32
2022-03-03 07:52:57,46,13,32
2022-03-03 07:53:07,46,13,32
2022-03-03 07:53:17,50,14,32
2022-03-03 07:53:27,50,14,32
2022-03-03 07:53:37,48,14,32
2022-03-03 07:53:57,54,14,32
2022-03-03 07:54:07,54,14,32
2022-03-03 07:54:17,59,14,32
2022-03-03 07:54:27,59,14,32
2022-03-03 07:54:37,57,15,32
2022-03-03 07:54:47,57,15,32
2022-03-03 07:54:57,57,18,32
2022-03-03 07:55:07,52,18,32
2022-03-03 07:55:17,52,17,32
2022-03-03 07:55:27,54,17,32
2022-03-03 07:55:37,54,15,25
2022-03-03 07:55:47,50,15,25
2022-03-03 07:55:57,50,16,25
2022-03-03 07:56:07,48,16,25
2022-03-03 07:56:17,48,18,25
2022-03-03 07:56:27,52,18,25
2022-03-03 07:56:37,52,16,25
2022-03-03 07:56:47,52,16,25
2022-03-03 07:56:58,52,18,25
2022-03-03 07:57:07,51,18,25
2022-03-03 07:57:17,49,14,25
2022-03-03 07:57:27,49,14,25
2022-03-03 07:57:37,57,21,25
2022-03-03 07:57:47,57,21,25
2022-03-03 07:57:57,59,18,25
2022-03-03 07:58:07,59,18,23
2022-03-03 07:58:17,67,17,23
2022-03-03 07:58:29,67,17,23
2022-03-03 07:58:37,70,20,23
2022-03-03 07:58:47,70,20,23
2022-03-03 07:58:57,68,18,23
2022-03-03 07:59:07,68,18,23
2022-03-03 07:59:17,81,19,23
2022-03-03 07:59:27,81,19,23
2022-03-03 07:59:39,77,20,23
2022-03-03 07:59:47,77,20,23
2022-03-03 07:59:57,76,17,23
2022-03-03 08:00:07,76,17,23
2022-03-03 08:00:17,71,20,23
2022-03-03 08:00:27,71,20,23
2022-03-03 08:00:37,62,21,23
2022-03-03 08:00:47,62,21,23
2022-03-03 08:00:57,69,21,23
2022-03-03 08:01:08,69,21,23
2022-03-03 08:01:19,75,24,23
2022-03-03 08:01:28,75,24,23
2022-03-03 08:01:37,63,22,23
2022-03-03 08:01:48,63,22,23
2022-03-03 08:01:58,62,19,23
2022-03-03 08:02:08,62,19,23
2022-03-03 08:02:19,66,22,23
2022-03-03 08:02:27,66,22,23
2022-03-03 08:02:37,71,23,23
2022-03-03 08:02:47,71,23,23
2022-03-03 08:02:57,79,16,23
2022-03-03 08:03:07,79,16,23
2022-03-03 08:03:17,62,19,23
2022-03-03 08:03:27,62,19,23
2022-03-03 08:03:37,67,19,23
2022-03-03 08:03:47,67,19,23
2022-03-03 08:03:57,77,18,23
2022-03-03 08:04:07,77,18,23
2022-03-03 08:04:23,83,19,23
2022-03-03 08:04:27,83,19,23
2022-03-03 08:04:37,85,20,23
2022-03-03 08:04:49,85,20,23
2022-03-03 08:04:57,97,19,23
2022-03-03 08:05:08,97,19,23
2022-03-03 08:05:17,86,16,23
2022-03-03 08:05:29,86,17,23
2022-03-03 08:05:37,144,17,23
2022-03-03 08:05:47,144,17,23
2022-03-03 08:05:57,153,17,23
2022-03-03 08:06:07,153,16,23
2022-03-03 08:06:17,153,16,23
2022-03-03 08:06:30,153,17,23
2022-03-03 08:06:37,147,17,23
2022-03-03 08:06:46,147,16,23
2022-03-03 08:06:57,140,16,23
2022-03-03 08:07:07,140,17,23
2022-03-03 08:07:17,134,17,23
2022-03-03 08:07:28,134,16,23
2022-03-03 08:07:40,151,16,23
2022-03-03 08:07:47,151,20,23
2022-03-03 08:07:57,84,20,23
2022-03-03 08:08:19,84,18,23
2022-03-03 08:08:27,39,19,23
2022-03-03 08:08:37,55,19,37
2022-03-03 08:08:47,48,18,37
2022-03-03 08:08:57,48,18,37
2022-03-03 08:09:07,50,17,37
2022-03-03 08:09:17,50,17,37
2022-03-03 08:09:27,53,18,37
2022-03-03 08:09:37,53,18,37
2022-03-03 08:09:47,51,18,37
2022-03-03 08:09:57,51,18,37
2022-03-03 08:10:07,45,17,37
2022-03-03 08:10:17,45,17,37
2022-03-03 08:10:27,44,19,37
2022-03-03 08:10:40,44,19,37
2022-03-03 08:10:47,61,17,37
2022-03-03 08:10:57,61,17,37
2022-03-03 08:11:10,70,17,37
2022-03-03 08:11:22,70,17,37
2022-03-03 08:11:27,59,18,37
2022-03-03 08:11:37,59,18,37
2022-03-03 08:11:47,60,17,37
2022-03-03 08:11:57,60,17,37
2022-03-03 08:12:17,57,15,37
2022-03-03 08:12:27,58,14,37
2022-03-03 08:12:37,58,14,37
2022-03-03 08:12:46,50,15,37
2022-03-03 08:12:57,50,15,37
2022-03-03 08:13:07,44,15,37
2022-03-03 08:13:17,44,15,37
2022-03-03 08:13:28,63,17,37
2022-03-03 08:13:37,63,17,37
2022-03-03 08:13:48,88,20,37
2022-03-03 08:13:57,88,20,37
2022-03-03 08:14:07,80,19,37
2022-03-03 08:14:17,80,19,37
2022-03-03 08:14:27,77,17,37
2022-03-03 08:14:37,77,17,37
2022-03-03 08:14:47,65,18,37
2022-03-03 08:14:57,65,18,37
2022-03-03 08:15:07,68,17,37
2022-03-03 08:15:17,68,17,37
2022-03-03 08:15:27,68,9,37
2022-03-03 08:15:37,68,9,37
2022-03-03 08:15:47,59,13,37
2022-03-03 08:15:57,59,13,37
2022-03-03 08:16:07,63,12,37
2022-03-03 08:16:17,63,12,37
2022-03-03 08:16:27,65,12,37
2022-03-03 08:16:37,66,12,37
2022-03-03 08:16:47,64,10,37
2022-03-03 08:16:58,64,10,37
2022-03-03 08:17:08,71,7,37
2022-03-03 08:17:18,71,7,37
2022-03-03 08:17:27,112,9,37
2022-03-03 08:17:37,112,9,37
2022-03-03 08:17:47,112,8,37
2022-03-03 08:17:57,112,8,37
2022-03-03 08:18:07,112,7,37
2022-03-03 08:18:17,59,7,37
2022-03-03 08:18:27,59,6,37
2022-03-03 08:18:37,59,6,37
2022-03-03 08:18:47,59,5,37
2022-03-03 08:18:57,61,5,37
2022-03-03 08:19:08,61,7,37
2022-03-03 08:19:17,87,7,37
2022-03-03 08:19:27,87,5,37
2022-03-03 08:19:37,68,5,37
2022-03-03 08:19:47,68,5,37
2022-03-03 08:19:57,58,5,37
2022-03-03 08:20:07,58,7,37
2022-03-03 08:20:17,56,7,37
2022-03-03 08:20:27,56,3,37
2022-03-03 08:20:37,63,3,37
2022-03-03 08:20:47,63,5,37
2022-03-03 08:20:57,107,5,37
2022-03-03 08:21:07,55,1,37
2022-03-03 08:21:17,55,1,37
2022-03-03 08:21:27,66,2,37
2022-03-03 08:21:37,66,2,37
2022-03-03 08:21:47,67,2,37
2022-03-03 08:21:58,67,2,37
2022-03-03 08:22:07,64,1,37
2022-03-03 08:22:17,64,1,37
2022-03-03 08:22:27,66,2,37
2022-03-03 08:22:37,66,1,37
2022-03-03 08:22:47,62,1,37
2022-03-03 08:22:57,62,2,37
2022-03-03 08:23:07,60,2,37
2022-03-03 08:23:17,60,2,37
2022-03-03 08:23:27,63,2,37
2022-03-03 08:23:37,63,1,37
2022-03-03 08:23:47,58,1,37
2022-03-03 08:23:57,58,1,37
2022-03-03 08:24:17,66,1,37
2022-03-03 08:24:27,71,1,37
2022-03-03 08:24:37,71,1,22
2022-03-03 08:24:47,141,1,22
2022-03-03 08:24:57,141,1,15
2022-03-03 08:25:06,136,1,15
2022-03-03 08:25:17,136,0,15
2022-03-03 08:25:27,115,0,15
2022-03-03 08:25:37,115,0,22
2022-03-03 08:25:47,70,0,22
2022-03-03 08:25:57,70,1,19
2022-03-03 08:26:07,73,1,0
2022-03-03 08:26:17,73,1,21
2022-03-03 08:26:27,108,1,23
2022-03-03 08:26:37,108,0,23
2022-03-03 08:26:47,118,0,23
2022-03-03 08:26:57,118,0,23
2022-03-03 08:27:07,62,0,23
2022-03-03 08:27:17,79,0,23
2022-03-03 08:27:27,79,0,23
2022-03-03 08:27:37,81,0,23
2022-03-03 08:27:47,81,0,23
2022-03-03 08:27:57,87,0,19
2022-03-03 08:28:07,87,0,19
2022-03-03 08:28:17,67,0,19
2022-03-03 08:28:29,67,0,19
2022-03-03 08:28:38,72,0,19
2022-03-03 08:28:47,72,0,19
2022-03-03 08:29:07,77,1,19
2022-03-03 08:29:17,83,1,19
2022-03-03 08:29:27,83,1,19
2022-03-03 08:29:37,79,0,19
2022-03-03 08:29:47,79,0,19
2022-03-03 08:29:57,94,2,19
2022-03-03 08:30:17,82,0,19
2022-03-03 08:30:28,82,0,19
2022-03-03 08:30:39,68,0,19
2022-03-03 08:30:49,68,0,19
2022-03-03 08:30:58,62,1,19
2022-03-03 08:31:09,62,1,19
2022-03-03 08:31:17,81,0,21
2022-03-03 08:31:26,81,0,21
2022-03-03 08:31:37,74,2,21
2022-03-03 08:31:47,74,2,21
2022-03-03 08:31:57,70,0,21
2022-03-03 08:32:08,70,0,24
2022-03-03 08:32:17,71,0,24
2022-03-03 08:32:27,71,0,24
2022-03-03 08:33:10,40,1,24
2022-03-03 18:43:29,7,1,24
2022-03-03 18:43:38,12,1,24
2022-03-03 18:43:49,19,0,24
2022-03-03 18:43:59,19,0,24
2022-03-03 18:44:09,19,0,0
2022-03-03 18:44:19,19,0,0
2022-03-03 18:44:29,19,0,0
2022-03-03 18:44:39,19,0,0
2022-03-03 18:44:49,19,0,0
2022-03-03 18:44:59,19,0,0
2022-03-03 18:45:09,22,0,0
2022-03-03 18:45:19,22,0,0
2022-03-03 18:45:29,23,0,0
2022-03-03 18:45:39,23,0,0
2022-03-03 18:45:49,27,1,0
2022-03-03 18:46:09,27,1,32
2022-03-03 18:46:18,25,0,32
2022-03-03 18:46:29,29,0,32
2022-03-03 18:46:39,29,0,32
2022-03-03 18:46:49,25,0,32
2022-03-03 18:47:01,25,0,32
2022-03-03 18:47:08,25,1,32
2022-03-03 18:47:20,27,1,32
2022-03-03 18:47:28,27,0,32
2022-03-03 18:47:39,32,0,32
2022-03-03 18:47:49,32,0,32
2022-03-03 18:47:59,32,0,32
2022-03-03 18:48:09,32,0,32
2022-03-03 18:48:32,26,0,32
2022-03-03 18:48:49,25,1,32
2022-03-03 18:48:59,25,1,32
2022-03-03 18:49:19,30,0,32
2022-03-03 18:49:29,26,0,32
2022-03-03 18:49:49,26,0,32
2022-03-03 18:50:09,36,0,32
2022-03-03 18:50:28,36,0,32
2022-03-03 18:50:32,34,1,32
2022-03-03 18:50:38,34,1,32
2022-03-03 18:50:48,34,0,32
2022-03-03 23:09:14,19,0,32
2022-03-03 23:09:24,26,0,32
2022-03-03 23:09:34,26,0,32
2022-03-03 23:09:44,26,0,32
2022-03-03 23:09:54,26,0,32
2022-03-03 23:10:06,27,0,32
2022-03-03 23:10:13,27,0,32
2022-03-03 23:10:24,26,0,32
2022-03-03 23:10:34,26,0,33
2022-03-03 23:10:44,31,0,33
2022-03-03 23:10:54,31,0,33
2022-03-03 23:11:04,27,0,33
2022-03-03 23:11:44,51,0,33
2022-03-03 23:11:54,51,0,33
2022-03-03 23:12:36,68,0,33
2022-03-03 23:13:14,64,0,33
2022-03-03 23:13:44,64,0,33
2022-03-03 23:13:53,64,0,33
2022-03-03 23:14:04,81,0,33
2022-03-03 23:14:24,63,0,33
2022-03-03 23:14:34,63,0,33
2022-03-03 23:15:14,88,1,33
2022-03-03 23:15:24,33,1,33
2022-03-03 23:15:34,33,1,33
2022-03-03 23:15:44,68,5,33
2022-03-03 23:15:54,68,5,33
2022-03-03 23:16:06,49,5,33
2022-03-03 23:16:13,49,5,33
2022-03-03 23:16:34,60,7,33
2022-03-03 23:16:44,76,7,33
2022-03-03 23:17:03,86,10,33
2022-03-03 23:17:14,86,10,33
2022-03-03 23:17:34,47,10,33
2022-03-03 23:17:44,29,12,33
2022-03-03 23:18:04,24,13,33
2022-03-03 23:18:14,24,13,33
2022-03-03 23:18:27,25,12,33
2022-03-03 23:18:35,25,12,33
2022-03-03 23:18:55,26,13,33
2022-03-03 23:19:05,89,16,33
2022-03-03 23:19:28,96,14,33
2022-03-03 23:19:54,115,17,33
2022-03-03 23:20:07,108,16,33
2022-03-03 23:20:13,108,16,33
2022-03-03 23:20:24,129,17,33
2022-03-03 23:20:34,129,17,33
2022-03-03 23:20:49,143,19,33
2022-03-03 23:20:54,158,19,33
2022-03-03 23:21:05,158,19,33
2022-03-03 23:21:16,149,20,33
2022-03-03 23:21:24,149,20,33
2022-03-03 23:21:56,143,21,33
2022-03-03 23:22:04,143,21,33
2022-03-03 23:22:13,142,22,40
2022-03-03 23:22:25,142,22,40
2022-03-03 23:22:33,129,25,40
2022-03-03 23:22:44,129,25,40
2022-03-03 23:23:04,342,23,40
2022-03-03 23:23:14,166,24,40
2022-03-03 23:23:36,156,24,40
2022-03-03 23:23:43,156,25,40
2022-03-03 23:23:54,165,25,47
2022-03-03 23:24:06,165,24,47
2022-03-03 23:24:14,165,24,47
2022-03-03 23:24:24,165,23,47
2022-03-03 23:24:34,156,23,0
2022-03-03 23:24:44,156,21,47
2022-03-03 23:25:06,155,22,47
2022-03-03 23:25:37,132,22,47
2022-03-03 23:25:44,132,24,47
2022-03-03 23:25:57,138,24,0
2022-03-03 23:26:24,159,23,47
2022-03-03 23:26:35,111,23,47
2022-03-03 23:26:55,45,24,47
2022-03-03 23:27:24,60,24,0
2022-03-03 23:27:38,82,24,47
2022-03-03 23:27:44,82,25,0
2022-03-03 23:27:55,87,25,47
2022-03-03 23:28:04,87,20,47
2022-03-03 23:28:24,81,20,0
2022-03-03 23:28:46,112,22,47
2022-03-03 23:28:56,109,22,47
2022-03-03 23:29:09,109,19,47
2022-03-03 23:29:19,110,19,0
2022-03-03 23:29:24,110,20,47
2022-03-03 23:29:34,86,20,47
2022-03-03 23:29:44,86,19,0
2022-03-03 23:29:54,86,19,47
2022-03-03 23:30:11,118,22,0
2022-03-03 23:30:15,118,22,0
2022-03-03 23:30:56,145,19,0
2022-03-03 23:31:06,125,19,0
2022-03-03 23:31:35,114,21,0
2022-03-03 23:31:54,116,18,0
2022-03-03 23:32:04,41,18,0
2022-03-03 23:32:24,38,17,0
2022-03-03 23:32:34,38,17,49
2022-03-03 23:32:44,71,17,49
2022-03-03 23:32:54,71,17,0
2022-03-03 23:33:04,129,17,49
2022-03-03 23:33:14,129,17,49
2022-03-03 23:33:27,153,20,49
2022-03-03 23:33:34,153,20,49
2022-03-03 23:33:54,137,14,44
2022-03-03 23:34:05,119,19,44
2022-03-03 23:34:32,135,21,43
2022-03-03 23:34:44,135,21,43
2022-03-03 23:34:54,164,20,43
2022-03-03 23:35:07,164,18,43
2022-03-03 23:35:14,174,18,47
2022-03-03 23:35:24,174,20,47
2022-03-03 23:35:35,225,20,47
2022-03-03 23:35:44,225,17,47
2022-03-03 23:35:54,233,17,0
2022-03-03 23:36:04,233,20,47
2022-03-03 23:36:24,218,20,47
2022-03-03 23:36:34,195,20,0
2022-03-03 23:36:44,195,21,0
2022-03-03 23:36:54,168,21,47
2022-03-03 23:37:14,54,23,47
2022-03-03 23:37:24,54,22,47
2022-03-03 23:37:44,40,24,47
2022-03-03 23:37:54,99,24,0
2022-03-03 23:38:14,104,23,47
2022-03-03 23:38:24,104,28,47
2022-03-03 23:38:34,53,28,47
2022-03-03 23:38:44,53,23,47
2022-03-03 23:38:54,44,23,47
2022-03-03 23:39:04,44,23,47
2022-03-03 23:39:14,37,23,41
2022-03-03 23:39:24,37,22,41
2022-03-03 23:39:44,70,25,41
2022-03-03 23:39:54,124,25,41
2022-03-03 23:40:04,117,24,41
2022-03-03 23:40:14,117,25,41
2022-03-03 23:40:24,73,25,41
2022-03-03 23:40:34,73,25,41
2022-03-03 23:40:44,39,25,41
2022-03-03 23:40:54,39,25,0
2022-03-03 23:41:14,42,24,55
2022-03-03 23:41:24,37,24,55
2022-03-03 23:41:44,55,24,55
2022-03-03 23:41:54,55,24,55
2022-03-03 23:42:15,80,22,55
2022-03-03 23:42:24,81,22,55
2022-03-03 23:42:34,81,22,55
2022-03-03 23:42:44,44,22,55
2022-03-03 23:42:55,44,23,55
2022-03-03 23:43:04,48,23,55
2022-03-03 23:43:14,48,23,55
2022-03-03 23:43:24,41,23,55
2022-03-04 07:41:20,11,2,55
2022-03-04 07:41:30,22,3,55
2022-03-04 07:41:40,29,1,49
2022-03-04 07:41:50,29,1,49
2022-03-04 07:42:00,30,4,49
2022-03-04 07:42:10,30,4,49
2022-03-04 07:42:20,30,10,49
2022-03-04 07:42:30,30,10,49
2022-03-04 07:42:40,43,12,49
2022-03-04 07:42:53,43,12,49
2022-03-04 07:43:00,51,15,49
2022-03-04 07:43:10,51,15,49
2022-03-04 07:43:21,54,20,49
2022-03-04 07:44:00,57,25,49
2022-03-04 07:44:10,57,25,49
2022-03-04 07:44:21,51,26,0
2022-03-04 07:45:01,70,26,0
2022-03-04 07:45:30,115,24,0
2022-03-04 07:46:10,71,23,49
2022-03-04 07:46:21,98,24,51
2022-03-04 07:46:31,98,24,51
2022-03-04 07:46:57,51,23,51
2022-03-04 07:47:30,88,21,51
2022-03-04 07:48:11,165,23,51
2022-03-04 07:48:50,170,27,51
2022-03-04 07:49:01,176,33,51
2022-03-04 07:49:41,228,42,51
2022-03-04 07:50:20,204,38,51
2022-03-04 07:50:52,244,38,51
2022-03-04 07:51:00,267,36,51
2022-03-04 07:51:11,267,36,51
2022-03-04 07:51:21,273,35,51
2022-03-04 07:51:30,273,35,51
2022-03-04 07:51:40,114,41,51
2022-03-04 07:51:51,158,41,42
2022-03-04 07:52:20,170,41,42
2022-03-04 07:52:30,159,37,42
2022-03-04 07:53:10,189,35,51
2022-03-04 07:53:20,189,35,51
2022-03-04 07:53:31,73,35,51
2022-03-04 07:53:50,79,33,51
2022-03-04 07:54:01,79,33,51
2022-03-04 07:54:40,167,32,51
2022-03-04 07:54:51,142,36,51
2022-03-04 07:55:01,142,36,51
2022-03-04 07:55:11,110,35,51
2022-03-04 07:55:51,94,34,51
2022-03-04 07:56:07,94,34,51
2022-03-04 07:56:41,93,35,42
2022-03-04 07:56:50,148,41,42
2022-03-04 07:57:21,200,37,42
2022-03-04 07:58:01,77,39,42
2022-03-04 07:58:10,77,35,42
2022-03-04 07:58:31,132,32,42
2022-03-04 07:58:41,68,32,42
2022-03-04 07:59:21,69,39,42
2022-03-04 07:59:31,69,38,51
2022-03-04 07:59:41,69,38,51
2022-03-04 08:00:21,57,30,51
2022-03-04 08:01:00,138,29,51
2022-03-04 08:01:40,141,29,51
2022-03-04 08:01:50,153,27,0
2022-03-04 08:02:34,169,29,0
2022-03-04 08:03:11,131,29,0
2022-03-04 08:03:20,131,29,0
2022-03-04 08:04:00,77,28,0
2022-03-04 08:04:44,61,28,0
2022-03-04 08:05:24,115,24,0
2022-03-04 08:05:30,169,26,0
2022-03-04 08:05:40,169,26,0
2022-03-04 08:05:50,168,23,33
2022-03-04 08:06:01,168,23,33
2022-03-04 08:06:10,168,23,33
2022-03-04 08:06:43,166,25,33
2022-03-04 08:07:20,196,26,33
2022-03-04 08:08:00,62,26,33
2022-03-04 08:08:40,84,27,33
2022-03-04 08:08:50,84,27,33
2022-03-04 08:09:00,78,27,33
2022-03-04 08:09:40,69,22,33
2022-03-04 08:10:10,72,23,53
2022-03-04 08:10:50,61,25,53
2022-03-04 08:11:10,62,27,53
2022-03-04 08:11:20,60,27,53
2022-03-04 08:11:52,63,26,52
2022-03-04 08:12:00,55,26,52
2022-03-04 08:12:40,69,25,52
2022-03-04 08:12:50,69,22,52
2022-03-04 08:13:00,66,22,52
2022-03-04 08:13:39,57,22,52
2022-03-04 08:13:50,57,20,52
2022-03-04 08:14:00,72,20,52
2022-03-04 08:14:10,72,20,52
2022-03-04 08:14:20,90,20,52
2022-03-04 08:15:00,77,22,52
2022-03-04 08:15:40,123,20,52
2022-03-04 08:15:50,123,20,52
2022-03-04 08:16:00,126,20,52
2022-03-04 08:16:40,102,21,52
2022-03-04 08:17:04,73,23,52
2022-03-04 08:17:28,85,20,52
2022-03-04 08:18:00,63,21,52
2022-03-04 08:18:20,77,22,52
2022-03-04 08:19:00,68,25,52
2022-03-04 08:19:20,46,24,52
2022-03-04 08:20:00,79,26,52
2022-03-04 08:20:40,55,23,52
2022-03-04 08:21:20,64,24,52
2022-03-04 08:21:50,72,23,52
2022-03-04 08:22:00,72,24,52
2022-03-04 08:22:10,77,24,52
2022-03-04 08:22:40,87,25,52
2022-03-04 08:23:23,110,25,52
2022-03-04 08:24:00,110,26,52
2022-03-04 08:24:10,110,26,52
2022-03-04 08:24:20,66,21,52
2022-03-04 08:24:50,68,24,52
2022-03-04 08:25:00,87,23,52
2022-03-04 08:25:10,87,23,52
2022-03-04 08:25:22,77,22,52
2022-03-04 08:25:30,77,22,52
2022-03-04 08:26:10,75,17,52
2022-03-04 08:26:20,85,16,52
2022-03-04 08:26:30,85,16,52
2022-03-04 08:27:10,54,13,52
2022-03-04 08:27:20,62,12,52
2022-03-04 08:28:00,61,9,52
2022-03-04 08:28:40,61,7,52
2022-03-04 08:28:50,61,7,52
2022-03-04 08:29:00,66,7,52
2022-03-04 08:29:40,61,6,52
2022-03-04 08:29:50,61,6,52
2022-03-04 08:30:00,62,4,46
2022-03-04 08:30:42,66,2,46
2022-03-04 08:31:20,121,4,46
2022-03-04 08:32:00,63,3,46
2022-03-04 08:32:40,98,1,46
