date,pm25_in,pm25_out
2022-03-02 10:42:34,4,28
2022-03-02 10:42:43,4,27
2022-03-02 10:43:05,4,28
2022-03-02 10:43:12,6,26
2022-03-02 10:43:22,6,26
2022-03-02 10:44:24,5,26
2022-03-02 10:44:32,5,26
2022-03-02 10:44:42,5,26
2022-03-02 10:44:52,4,83
2022-03-02 10:45:56,4,83
2022-03-02 10:46:02,5,26
2022-03-02 10:46:12,5,27
2022-03-02 10:46:27,6,27
2022-03-02 10:46:32,6,25
2022-03-02 10:46:42,5,25
2022-03-02 10:47:12,5,25
2022-03-02 10:47:22,5,27
2022-03-02 10:47:52,5,25
2022-03-02 10:48:28,5,25
2022-03-02 10:48:31,6,25
2022-03-02 10:48:41,6,25
2022-03-02 10:48:51,6,29
2022-03-02 10:49:01,6,29
2022-03-02 10:49:12,6,25
2022-03-02 10:49:21,4,25
2022-03-02 10:49:35,4,25
2022-03-02 10:49:41,4,25
2022-03-02 10:49:51,4,23
2022-03-02 10:50:01,3,23
2022-03-02 10:50:12,3,22
2022-03-02 10:50:24,3,22
2022-03-02 10:50:31,3,22
2022-03-02 10:50:41,5,22
2022-03-02 10:50:51,5,24
2022-03-02 10:51:02,6,24
2022-03-02 10:51:12,6,26
2022-03-02 10:51:34,5,26
2022-03-02 10:51:41,5,23
2022-03-02 10:51:51,5,21
2022-03-02 10:52:02,4,21
2022-03-02 10:52:11,4,23
2022-03-02 10:52:22,5,23
2022-03-02 10:52:31,5,14
2022-03-02 10:52:41,4,14
2022-03-02 10:52:52,4,22
2022-03-02 10:53:04,6,21
2022-03-02 10:53:27,6,21
2022-03-02 10:53:31,5,24
2022-03-02 10:53:41,4,20
2022-03-02 10:53:51,4,20
2022-03-02 10:54:02,6,14
2022-03-02 10:54:11,6,14
2022-03-02 10:54:21,3,17
2022-03-02 10:54:31,3,17
2022-03-02 10:54:41,3,21
2022-03-02 10:54:52,3,21
2022-03-02 10:55:07,6,22
2022-03-02 10:55:11,6,22
2022-03-02 10:55:21,7,22
2022-03-02 10:55:31,7,22
2022-03-02 10:55:41,6,20
2022-03-02 10:55:51,6,20
2022-03-02 10:56:01,4,23
2022-03-02 10:56:11,4,23
2022-03-02 10:56:21,4,24
2022-03-02 10:56:31,4,24
2022-03-02 10:56:41,4,23
2022-03-02 10:56:51,5,23
2022-03-02 10:57:02,5,19
2022-03-02 10:57:11,4,19
2022-03-02 10:57:21,4,20
2022-03-02 10:57:31,5,20
2022-03-02 10:57:41,5,19
2022-03-02 10:58:01,8,19
2022-03-02 10:58:11,4,20
2022-03-02 10:58:21,4,27
2022-03-02 10:58:31,4,27
2022-03-02 12:03:07,0,8
2022-03-02 12:03:17,0,8
2022-03-02 12:03:28,1,8
2022-03-02 12:03:37,1,8
2022-03-02 12:03:47,2,6
2022-03-02 12:03:57,2,6
2022-03-02 12:04:07,4,7
2022-03-02 12:04:17,4,7
2022-03-02 12:04:27,2,8
2022-03-02 12:04:37,2,8
2022-03-02 12:04:47,3,8
2022-03-02 12:04:57,3,8
2022-03-02 12:05:07,4,9
2022-03-02 12:05:17,4,9
2022-03-02 12:05:28,5,15
2022-03-02 12:05:37,5,15
2022-03-02 12:05:48,4,17
2022-03-02 12:05:57,4,17
2022-03-02 12:06:10,3,17
2022-03-02 12:06:17,3,18
2022-03-02 12:06:38,5,18
2022-03-02 12:06:47,4,20
2022-03-02 12:06:58,4,22
2022-03-02 12:07:07,3,22
2022-03-02 12:07:19,3,23
2022-03-02 12:07:27,4,23
2022-03-02 12:07:42,4,25
2022-03-02 12:07:48,5,25
2022-03-02 12:07:58,5,24
2022-03-02 12:08:08,3,24
2022-03-02 12:08:40,3,28
2022-03-02 12:08:47,4,27
2022-03-02 12:08:58,4,27
2022-03-02 12:09:07,6,27
2022-03-02 12:09:18,6,16
2022-03-02 12:09:27,5,16
2022-03-02 12:09:38,5,14
2022-03-02 12:09:48,7,14
2022-03-02 12:09:58,7,13
2022-03-02 12:10:07,4,13
2022-03-02 12:10:18,4,15
2022-03-02 12:10:27,5,15
2022-03-02 12:10:38,5,18
2022-03-02 12:10:48,5,18
2022-03-02 12:10:58,5,18
2022-03-02 12:11:08,4,13
2022-03-02 12:11:18,4,13
2022-03-02 12:11:28,4,15
2022-03-02 12:11:38,4,15
2022-03-02 12:11:48,4,13
2022-03-02 12:11:58,4,13
2022-03-02 12:12:08,5,18
2022-03-02 12:12:18,5,18
2022-03-02 12:12:47,4,22
2022-03-02 12:12:48,7,20
2022-03-02 12:12:58,7,20
2022-03-02 12:13:20,5,20
2022-03-02 12:13:27,5,17
2022-03-02 12:13:38,5,17
2022-03-02 12:13:47,6,22
2022-03-02 12:13:58,6,22
2022-03-02 12:14:08,6,22
2022-03-02 12:14:18,6,22
2022-03-02 12:14:31,6,21
2022-03-02 12:14:38,6,21
2022-03-02 12:14:48,4,18
2022-03-02 12:14:57,4,18
2022-03-02 12:15:09,5,25
2022-03-02 12:15:17,5,25
2022-03-02 12:15:29,5,25
2022-03-02 12:15:44,5,25
2022-03-02 12:15:48,7,24
2022-03-02 12:15:57,7,24
2022-03-02 12:16:08,6,21
2022-03-02 12:16:18,6,21
2022-03-02 12:16:28,7,19
2022-03-02 12:16:39,7,19
2022-03-02 12:16:48,4,19
2022-03-02 12:16:58,4,19
2022-03-02 12:17:11,7,19
2022-03-02 12:17:18,7,19
2022-03-02 12:17:28,6,21
2022-03-02 12:17:38,6,21
2022-03-02 12:17:48,5,24
2022-03-02 12:17:58,5,24
2022-03-02 12:18:07,7,25
2022-03-02 12:18:18,7,25
2022-03-02 12:18:28,5,29
2022-03-02 12:18:38,5,29
2022-03-02 12:18:48,8,31
2022-03-02 12:19:18,8,31
2022-03-02 12:19:28,6,27
2022-03-02 12:19:38,6,27
2022-03-02 12:20:02,6,26
2022-03-02 12:20:08,4,29
2022-03-02 12:20:18,4,29
2022-03-02 12:20:28,4,27
2022-03-02 12:20:38,4,27
2022-03-02 12:21:00,3,25
2022-03-02 12:21:07,5,25
2022-03-02 12:21:18,5,25
2022-03-02 12:21:29,5,27
2022-03-02 12:21:37,5,27
2022-03-02 12:21:49,7,27
2022-03-02 12:22:04,7,27
2022-03-02 12:22:08,5,26
2022-03-02 12:22:18,5,26
2022-03-02 12:22:32,6,25
2022-03-02 12:22:38,6,25
2022-03-02 12:27:29,5,27
2022-03-02 12:27:37,8,25
2022-03-02 12:27:47,5,25
2022-03-02 12:27:58,5,25
2022-03-02 12:29:03,5,25
2022-03-02 12:29:07,6,26
2022-03-02 12:29:32,6,26
2022-03-02 12:29:37,4,27
2022-03-02 12:30:57,6,26
2022-03-02 12:31:07,5,24
2022-03-02 12:31:17,5,24
2022-03-02 12:31:35,4,22
2022-03-02 12:31:37,4,22
2022-03-02 12:31:47,5,22
2022-03-02 12:32:16,5,22
2022-03-02 12:32:18,6,26
2022-03-02 12:32:27,4,27
2022-03-02 12:33:07,5,29
2022-03-02 12:33:18,5,29
2022-03-02 12:33:28,4,25
2022-03-02 12:33:43,4,25
2022-03-02 12:33:47,5,24
2022-03-02 12:34:09,5,24
2022-03-02 12:34:18,3,21
2022-03-02 12:34:28,3,25
2022-03-02 12:34:37,4,25
2022-03-02 12:34:50,4,24
2022-03-02 12:34:57,4,24
2022-03-02 12:35:22,4,23
2022-03-02 12:35:27,4,22
2022-03-02 12:35:37,5,22
2022-03-02 12:35:47,5,31
2022-03-02 12:36:03,5,31
2022-03-02 12:36:07,5,35
2022-03-02 12:36:17,6,35
2022-03-02 12:36:42,6,29
2022-03-02 12:36:47,5,27
2022-03-02 12:36:57,6,27
2022-03-02 12:37:07,6,26
2022-03-02 12:37:33,5,26
2022-03-02 12:37:37,5,24
2022-03-02 12:37:47,5,26
2022-03-02 12:38:04,5,26
2022-03-02 12:38:07,5,22
2022-03-02 12:39:16,4,22
2022-03-02 12:39:18,6,26
2022-03-02 12:39:27,6,27
2022-03-02 12:39:37,5,27
2022-03-02 12:39:47,5,26
2022-03-02 12:39:57,6,26
2022-03-02 12:40:07,6,25
2022-03-02 12:40:18,3,25
2022-03-02 12:40:27,3,26
2022-03-02 12:40:40,4,26
2022-03-02 12:40:47,4,23
2022-03-02 12:40:59,4,23
2022-03-02 12:41:07,4,25
2022-03-02 12:41:18,5,25
2022-03-02 12:41:27,5,25
2022-03-02 12:41:37,5,25
2022-03-02 12:41:47,5,22
2022-03-02 12:42:12,5,22
2022-03-02 12:42:17,5,21
2022-03-02 12:42:27,5,21
2022-03-02 12:42:51,4,21
2022-03-02 12:42:57,5,26
2022-03-02 12:43:07,5,25
2022-03-02 12:43:28,7,25
2022-03-02 12:43:37,7,23
2022-03-02 12:43:47,7,26
2022-03-02 12:43:57,7,26
2022-03-02 12:44:07,7,26
2022-03-02 12:44:17,5,23
2022-03-02 12:44:34,5,23
2022-03-02 12:44:37,6,21
2022-03-02 12:44:47,6,21
2022-03-02 12:44:57,7,24
2022-03-02 12:45:07,7,24
2022-03-02 12:45:17,7,21
2022-03-02 12:45:27,7,21
2022-03-02 12:45:37,4,20
2022-03-02 12:45:56,4,20
2022-03-02 12:45:58,5,23
2022-03-02 12:46:07,5,23
2022-03-02 12:46:17,5,20
2022-03-02 12:46:27,5,20
2022-03-02 12:46:37,4,22
2022-03-02 12:47:07,4,22
2022-03-02 12:47:08,6,22
2022-03-02 12:47:17,6,22
2022-03-02 12:47:27,4,17
2022-03-02 12:47:37,4,17
2022-03-02 12:47:48,6,17
2022-03-02 12:47:57,6,17
2022-03-02 12:48:07,6,17
2022-03-02 12:48:17,6,17
2022-03-02 12:48:27,3,20
2022-03-02 12:48:37,3,24
2022-03-02 14:22:15,1,8
2022-03-02 14:22:26,1,8
2022-03-02 14:22:35,2,10
2022-03-02 14:22:46,2,10
2022-03-02 14:22:56,1,10
2022-03-02 14:23:06,1,10
2022-03-02 14:23:16,2,11
2022-03-02 14:23:26,2,11
2022-03-02 14:23:36,4,8
2022-03-02 14:23:46,4,8
2022-03-02 14:23:56,1,10
2022-03-02 14:24:06,1,10
2022-03-02 14:24:16,4,12
2022-03-02 14:24:26,4,12
2022-03-02 14:24:36,5,13
2022-03-02 14:24:46,5,13
2022-03-02 14:25:06,4,9
2022-03-02 14:25:16,5,13
2022-03-02 14:25:26,5,13
2022-03-02 14:25:36,3,13
2022-03-02 14:25:46,3,13
2022-03-02 14:25:56,6,12
2022-03-02 14:26:06,6,12
2022-03-02 14:26:15,2,13
2022-03-02 14:26:38,2,13
2022-03-02 14:26:45,6,14
2022-03-02 14:26:56,4,16
2022-03-02 14:27:05,4,16
2022-03-02 14:27:45,3,17
2022-03-02 14:27:56,3,20
2022-03-02 14:28:06,3,20
2022-03-02 14:28:16,4,28
2022-03-02 14:28:46,4,28
2022-03-02 14:28:56,5,24
2022-03-02 14:29:06,5,24
2022-03-02 14:29:16,5,21
2022-03-02 14:29:26,5,24
2022-03-02 14:29:36,5,24
2022-03-02 14:29:46,6,17
2022-03-02 14:29:56,6,17
2022-03-02 14:31:03,6,19
2022-03-02 14:31:06,6,22
2022-03-02 14:31:16,6,22
2022-03-02 14:31:26,5,19
2022-03-02 14:31:36,5,19
2022-03-02 14:31:46,5,18
2022-03-02 14:31:56,5,18
2022-03-02 14:32:06,5,17
2022-03-02 14:32:16,5,17
2022-03-02 14:32:26,3,15
2022-03-02 14:32:36,3,15
2022-03-02 14:32:53,3,11
2022-03-02 14:32:56,3,11
2022-03-02 14:33:05,5,17
2022-03-02 14:33:27,5,17
2022-03-02 14:33:35,4,14
2022-03-02 14:34:11,4,18
2022-03-02 14:34:16,6,22
2022-03-02 14:34:27,2,20
2022-03-02 14:34:45,2,20
2022-03-02 14:34:47,5,23
2022-03-02 14:34:55,6,23
2022-03-02 14:35:09,3,24
2022-03-02 14:35:15,3,24
2022-03-02 14:35:30,5,27
2022-03-02 14:35:36,5,27
2022-03-02 14:35:46,5,27
2022-03-02 14:36:20,5,27
2022-03-02 14:36:26,4,24
2022-03-02 14:36:38,4,24
2022-03-02 14:36:46,4,22
2022-03-02 14:36:55,4,22
2022-03-02 14:37:06,4,22
2022-03-02 14:37:24,7,22
2022-03-02 14:37:26,7,23
2022-03-02 14:37:36,3,23
2022-03-02 14:37:46,3,23
2022-03-02 14:38:13,4,23
2022-03-02 14:38:16,5,25
2022-03-02 14:38:26,5,25
2022-03-02 14:38:37,5,25
2022-03-02 14:38:56,5,26
2022-03-02 14:39:05,6,24
2022-03-02 14:39:18,4,24
2022-03-02 14:39:25,4,24
2022-03-02 14:39:35,4,24
2022-03-02 14:39:47,4,27
2022-03-02 14:39:55,4,27
2022-03-02 14:40:26,4,28
2022-03-02 14:40:35,3,28
2022-03-02 14:40:46,3,26
2022-03-02 14:41:55,7,23
2022-03-02 14:42:06,7,23
2022-03-02 14:42:25,4,26
2022-03-02 14:42:35,4,26
2022-03-02 14:42:50,4,26
2022-03-02 14:42:56,6,26
2022-03-02 14:43:06,6,27
2022-03-02 14:43:31,5,27
2022-03-02 14:43:36,3,25
2022-03-02 14:43:46,3,28
2022-03-02 14:43:56,4,28
2022-03-02 14:44:11,4,24
2022-03-02 14:44:16,4,24
2022-03-02 14:45:54,4,26
2022-03-02 14:45:56,6,27
2022-03-02 14:47:16,6,29
2022-03-02 14:47:25,5,30
2022-03-02 14:47:46,7,30
2022-03-02 14:47:55,8,33
2022-03-02 14:48:05,8,32
2022-03-02 14:48:30,4,32
2022-03-02 14:48:36,7,31
2022-03-02 14:48:46,7,33
2022-03-02 14:49:08,5,29
2022-03-02 14:49:15,6,29
2022-03-02 14:49:25,6,29
2022-03-02 14:50:30,6,29
2022-03-02 14:50:35,4,31
2022-03-02 14:51:33,4,32
2022-03-02 14:51:35,4,32
2022-03-02 14:51:45,4,30
2022-03-02 14:51:55,6,30
2022-03-02 14:52:18,6,29
2022-03-02 14:52:25,8,31
2022-03-02 14:52:35,5,31
2022-03-02 14:52:46,5,31
2022-03-02 14:53:18,7,31
2022-03-02 14:53:25,4,31
2022-03-02 14:53:35,6,31
2022-03-02 14:53:55,6,30
2022-03-02 14:54:07,5,28
2022-03-02 14:54:15,5,28
2022-03-02 14:54:26,5,25
2022-03-02 14:54:36,4,25
2022-03-02 14:54:45,4,25
2022-03-02 14:55:07,6,25
2022-03-02 14:55:15,6,30
2022-03-02 14:55:48,6,29
2022-03-02 14:55:56,5,31
2022-03-02 14:56:06,5,30
2022-03-02 14:56:19,6,30
2022-03-02 14:56:25,6,29
2022-03-02 14:56:35,5,29
2022-03-02 14:56:46,5,29
2022-03-02 14:57:51,6,29
2022-03-02 14:57:55,7,29
2022-03-02 14:58:05,7,31
2022-03-02 14:58:50,4,31
2022-03-02 14:58:55,7,31
2022-03-02 14:59:06,7,31
2022-03-02 14:59:16,6,31
2022-03-02 14:59:35,6,29
2022-03-02 14:59:45,5,35
2022-03-02 14:59:55,5,35
2022-03-02 15:00:06,5,33
2022-03-02 15:00:16,7,33
2022-03-02 15:00:35,7,33
2022-03-02 15:00:36,5,33
2022-03-02 15:00:47,5,34
2022-03-02 15:01:06,4,34
2022-03-02 15:01:28,5,35
2022-03-02 15:01:35,6,35
2022-03-02 15:01:46,6,44
2022-03-02 15:02:48,6,44
2022-03-02 15:03:08,5,36
2022-03-02 15:03:58,5,36
2022-03-02 15:04:05,5,32
2022-03-02 15:04:19,5,32
2022-03-02 15:04:25,8,33
2022-03-02 15:04:36,8,33
2022-03-02 15:04:45,5,32
2022-03-02 15:04:55,5,32
2022-03-02 15:05:05,5,34
2022-03-02 15:05:16,5,34
2022-03-02 15:05:25,3,32
2022-03-02 15:05:35,3,32
2022-03-02 15:05:45,4,33
2022-03-02 15:05:59,4,33
2022-03-02 15:06:05,3,33
2022-03-02 15:06:15,3,33
2022-03-02 15:06:25,6,36
2022-03-02 15:06:35,6,36
2022-03-02 15:06:45,5,38
2022-03-02 15:06:55,5,38
2022-03-02 15:07:05,5,39
2022-03-02 15:07:17,5,39
2022-03-02 15:07:25,7,36
2022-03-02 15:07:35,7,36
2022-03-02 15:07:45,4,37
2022-03-02 15:08:00,4,37
2022-03-02 15:08:19,4,39
2022-03-02 15:08:25,6,33
2022-03-02 15:08:35,6,33
2022-03-02 15:08:45,5,34
2022-03-02 15:08:56,5,34
2022-03-02 15:09:05,3,36
2022-03-02 15:09:16,3,36
2022-03-02 15:09:30,2,38
2022-03-02 15:09:35,2,38
2022-03-02 15:09:46,5,39
2022-03-02 15:10:25,5,39
2022-03-02 15:10:36,6,38
2022-03-02 15:10:45,5,38
2022-03-02 15:10:59,6,38
2022-03-02 15:11:05,7,37
2022-03-02 15:11:24,7,37
2022-03-02 15:11:25,5,35
2022-03-02 15:11:35,5,35
2022-03-02 15:11:45,8,38
2022-03-02 15:11:55,8,38
2022-03-02 15:12:14,5,39
2022-03-02 15:12:16,5,39
2022-03-02 15:12:36,8,36
2022-03-02 15:12:45,7,35
2022-03-02 15:12:55,7,35
2022-03-02 15:13:15,7,38
2022-03-02 15:13:25,8,35
2022-03-02 15:13:36,8,34
2022-03-02 15:13:46,6,34
2022-03-02 15:13:56,6,33
2022-03-02 15:14:05,4,33
2022-03-02 15:14:15,4,34
2022-03-02 15:14:25,3,34
2022-03-02 15:14:35,3,37
2022-03-02 15:14:45,5,37
2022-03-02 15:14:55,5,35
2022-03-02 15:15:09,6,35
2022-03-02 15:15:15,6,35
2022-03-02 15:15:25,6,35
2022-03-02 15:15:35,6,34
2022-03-02 15:15:48,6,34
2022-03-02 15:15:56,6,34
2022-03-02 15:16:05,6,34
2022-03-02 15:16:15,6,34
2022-03-02 15:16:25,6,34
2022-03-02 15:16:36,6,35
2022-03-02 15:16:45,8,35
2022-03-02 15:16:55,8,35
2022-03-02 15:17:05,7,35
2022-03-02 15:17:15,7,33
2022-03-02 15:17:26,5,33
2022-03-02 15:17:35,5,33
2022-03-02 15:17:45,8,33
2022-03-02 15:17:55,8,33
2022-03-02 15:18:05,5,33
2022-03-02 15:18:15,5,34
2022-03-02 15:18:25,4,34
2022-03-02 15:18:43,4,32
2022-03-02 15:18:45,7,32
2022-03-02 15:18:55,7,33
2022-03-02 15:19:05,6,33
2022-03-02 15:19:15,6,33
2022-03-02 15:19:26,6,33
2022-03-02 15:19:41,7,32
2022-03-02 15:19:45,7,32
2022-03-02 15:19:55,5,38
2022-03-02 15:20:05,5,38
2022-03-02 15:20:15,7,35
2022-03-02 15:20:28,7,35
2022-03-02 15:20:35,5,33
2022-03-02 15:20:45,5,33
2022-03-02 15:20:56,6,33
2022-03-02 15:21:05,6,33
2022-03-02 15:21:15,6,32
2022-03-02 15:21:28,6,32
2022-03-02 15:21:35,6,35
2022-03-02 15:21:45,6,35
2022-03-02 15:21:55,6,32
2022-03-02 15:22:05,6,32
2022-03-02 15:22:15,6,32
2022-03-02 15:22:34,6,32
2022-03-02 15:22:36,5,33
2022-03-02 15:22:46,5,33
2022-03-02 15:22:56,5,35
2022-03-02 15:23:10,5,35
2022-03-02 15:23:15,6,40
2022-03-02 15:23:31,6,40
2022-03-02 15:23:45,6,42
2022-03-02 15:23:55,6,44
2022-03-02 15:24:05,6,44
2022-03-02 15:24:16,4,45
2022-03-02 15:24:34,4,45
2022-03-02 15:24:36,5,41
2022-03-02 15:24:45,5,41
2022-03-02 15:24:56,5,42
2022-03-02 15:25:06,5,42
2022-03-02 15:25:16,6,43
2022-03-02 15:25:31,6,43
2022-03-02 15:25:35,6,40
2022-03-02 15:25:46,6,40
2022-03-02 15:26:15,6,38
2022-03-02 15:26:15,7,38
2022-03-02 15:26:25,7,34
2022-03-02 15:26:35,9,34
2022-03-02 15:26:45,9,34
2022-03-02 15:26:55,7,34
2022-03-02 15:27:06,7,34
2022-03-02 15:27:16,7,37
2022-03-02 15:27:26,6,37
2022-03-02 15:27:36,6,35
2022-03-02 15:27:46,8,35
2022-03-02 15:27:58,8,38
2022-03-02 15:28:06,6,38
2022-03-02 15:28:16,6,33
2022-03-02 15:28:26,6,33
2022-03-02 15:28:38,8,30
2022-03-02 15:28:47,8,30
2022-03-02 15:28:56,8,30
2022-03-02 15:29:06,8,30
2022-03-02 15:29:16,8,34
2022-03-02 15:29:28,8,34
2022-03-02 15:29:36,6,32
2022-03-02 15:29:48,6,32
2022-03-02 15:29:56,9,37
2022-03-02 15:30:06,9,37
2022-03-02 15:30:16,5,37
2022-03-02 15:30:26,5,37
2022-03-02 15:30:40,7,37
2022-03-02 15:30:46,7,37
2022-03-02 15:30:56,7,39
2022-03-02 15:31:06,7,39
2022-03-02 15:31:16,7,37
2022-03-02 15:31:26,7,37
2022-03-02 15:31:36,6,36
2022-03-02 15:31:46,6,36
2022-03-02 15:31:57,5,38
2022-03-02 15:32:06,5,38
2022-03-02 15:32:16,4,36
2022-03-02 15:32:26,4,36
2022-03-02 15:32:36,5,39
2022-03-02 15:32:46,5,39
2022-03-02 15:32:59,5,37
2022-03-02 15:33:13,5,37
2022-03-02 15:33:16,6,33
2022-03-02 15:33:26,6,33
2022-03-02 15:33:46,6,32
2022-03-02 15:33:56,6,37
2022-03-02 15:34:06,6,37
2022-03-02 15:34:16,8,37
2022-03-02 15:34:26,8,37
2022-03-02 15:34:40,7,36
2022-03-02 15:34:46,7,36
2022-03-02 15:34:56,8,41
2022-03-02 15:35:06,8,41
2022-03-02 15:35:16,6,39
2022-03-02 15:35:26,6,39
2022-03-02 15:35:36,5,37
2022-03-02 15:35:49,5,37
2022-03-02 15:35:56,7,36
2022-03-02 15:36:06,7,36
2022-03-02 15:36:16,5,43
2022-03-02 15:36:28,5,43
2022-03-02 15:36:46,6,36
2022-03-02 15:36:56,5,35
2022-03-02 15:37:06,6,35
2022-03-02 15:37:16,6,32
2022-03-02 15:37:26,7,32
2022-03-02 15:37:36,7,36
2022-03-02 15:37:46,7,36
2022-03-02 15:37:55,7,35
2022-03-02 15:38:13,5,35
2022-03-02 15:38:16,5,34
2022-03-02 15:38:26,4,34
2022-03-02 15:38:36,4,30
2022-03-02 15:38:46,8,30
2022-03-02 15:38:56,8,30
2022-03-02 15:39:06,6,30
2022-03-02 15:39:24,6,26
2022-03-02 15:39:26,4,26
2022-03-02 15:39:36,4,27
2022-03-02 15:39:46,7,27
2022-03-02 15:39:59,7,25
2022-03-02 15:40:06,7,25
2022-03-02 15:40:18,7,25
2022-03-02 15:40:26,5,25
2022-03-02 15:40:36,5,23
2022-03-02 15:40:46,6,23
2022-03-02 15:40:56,6,25
2022-03-02 15:41:06,7,25
2022-03-02 15:41:16,7,25
2022-03-02 15:41:26,6,25
2022-03-02 15:41:36,6,23
2022-03-02 15:41:46,6,23
2022-03-02 15:41:58,6,27
2022-03-02 15:42:16,7,32
2022-03-02 15:42:26,6,32
2022-03-02 15:42:36,6,20
2022-03-02 15:42:46,5,20
2022-03-02 15:43:06,7,22
2022-03-02 16:11:34,6,12
2022-03-02 16:11:44,9,19
2022-03-02 16:11:54,3,10
2022-03-02 16:12:04,3,10
2022-03-02 16:12:14,4,12
2022-03-02 16:12:24,4,12
2022-03-02 16:12:34,5,11
2022-03-02 16:13:04,2,11
2022-03-02 16:13:24,6,11
2022-03-02 16:13:34,4,18
2022-03-02 16:13:46,4,18
2022-03-02 16:13:54,4,20
2022-03-02 16:14:04,4,20
2022-03-02 16:14:24,4,21
2022-03-02 16:14:34,4,25
2022-03-02 16:14:44,4,25
2022-03-02 16:15:04,4,26
2022-03-02 16:15:14,7,27
2022-03-02 16:15:24,7,27
2022-03-02 16:15:35,7,27
2022-03-02 16:15:44,7,27
2022-03-02 16:15:54,6,27
2022-03-02 16:16:05,6,27
2022-03-02 16:16:14,5,26
2022-03-02 16:16:25,5,26
2022-03-02 16:16:44,3,26
2022-03-02 16:16:54,4,24
2022-03-02 16:17:05,4,24
2022-03-02 16:17:15,6,28
2022-03-02 16:17:24,6,28
2022-03-02 16:17:36,6,24
2022-03-02 16:17:44,6,24
2022-03-02 16:17:54,3,28
2022-03-02 16:18:06,3,28
2022-03-02 16:18:13,5,30
2022-03-02 16:18:24,5,30
2022-03-02 16:18:36,5,27
2022-03-02 16:18:44,5,27
2022-03-02 16:18:54,6,27
2022-03-02 16:19:04,6,27
2022-03-02 16:19:14,6,29
2022-03-02 16:19:24,6,29
2022-03-02 16:19:41,7,29
2022-03-02 16:19:44,7,29
2022-03-02 16:19:54,8,30
2022-03-02 16:20:10,8,30
2022-03-02 16:20:14,4,30
2022-03-02 16:20:24,4,30
2022-03-02 16:20:34,6,29
2022-03-02 16:20:45,6,29
2022-03-02 16:20:55,5,30
2022-03-02 16:21:04,5,30
2022-03-02 16:21:14,4,30
2022-03-02 16:21:24,4,30
2022-03-02 16:21:34,6,30
2022-03-02 16:21:44,6,30
2022-03-02 16:21:55,4,33
2022-03-02 16:22:04,4,33
2022-03-02 16:22:14,5,33
2022-03-02 16:22:24,4,33
2022-03-02 16:22:35,4,33
2022-03-02 16:22:44,6,33
2022-03-02 16:22:59,6,29
2022-03-02 16:23:11,6,29
2022-03-02 16:23:14,6,31
2022-03-02 16:23:24,6,31
2022-03-02 16:23:34,5,35
2022-03-02 16:23:44,5,35
2022-03-02 16:23:54,6,34
2022-03-02 16:24:06,6,34
2022-03-02 16:24:14,6,37
2022-03-02 16:24:24,6,37
2022-03-02 16:24:34,5,34
2022-03-02 16:24:44,5,34
2022-03-02 16:24:59,6,35
2022-03-02 16:25:04,6,35
2022-03-02 16:25:15,7,39
2022-03-02 16:25:25,7,39
2022-03-02 16:25:36,5,37
2022-03-02 16:25:44,5,37
2022-03-02 16:25:56,7,36
2022-03-02 16:26:04,7,36
2022-03-02 16:26:16,5,39
2022-03-02 16:26:24,5,39
2022-03-02 16:26:34,7,44
2022-03-02 16:26:44,7,44
2022-03-02 16:26:54,6,39
2022-03-02 16:27:06,6,39
2022-03-02 16:27:14,7,36
2022-03-02 16:27:25,7,36
2022-03-02 16:27:44,5,34
2022-03-02 16:27:55,6,37
2022-03-02 16:28:05,6,37
2022-03-02 16:28:14,6,35
2022-03-02 16:28:36,7,37
2022-03-02 16:28:44,7,37
2022-03-02 16:28:55,5,36
2022-03-02 16:29:04,5,36
2022-03-02 16:29:15,7,36
2022-03-02 16:29:34,7,33
2022-03-02 16:29:45,7,33
2022-03-02 16:29:55,5,30
2022-03-02 16:30:05,5,30
2022-03-02 16:30:15,5,33
2022-03-02 16:30:25,5,33
2022-03-02 16:30:35,5,35
2022-03-02 16:31:04,5,35
2022-03-02 16:31:14,4,40
2022-03-02 16:31:24,4,40
2022-03-02 16:31:35,7,37
2022-03-02 16:31:45,7,37
2022-03-02 16:31:56,6,36
2022-03-02 16:32:06,6,36
2022-03-02 16:32:16,6,37
2022-03-02 16:32:25,5,37
2022-03-02 16:32:35,5,41
2022-03-02 16:32:45,6,41
2022-03-02 16:33:05,5,38
2022-03-02 16:33:15,5,39
2022-03-02 16:33:24,5,39
2022-03-02 16:33:34,5,36
2022-03-02 16:33:44,7,36
2022-03-02 16:33:54,7,35
2022-03-02 16:34:05,7,35
2022-03-02 16:34:22,7,35
2022-03-02 16:34:24,6,35
2022-03-02 16:34:34,6,35
2022-03-02 16:34:44,4,36
2022-03-02 16:34:54,4,36
2022-03-02 16:35:04,5,40
2022-03-02 16:35:16,5,40
2022-03-02 16:35:29,5,40
2022-03-02 16:35:34,5,38
2022-03-02 16:35:44,4,39
2022-03-02 16:35:54,4,39
2022-03-02 16:36:04,7,38
2022-03-02 16:36:16,7,38
2022-03-02 16:36:24,8,36
2022-03-02 16:36:34,8,36
2022-03-02 16:36:44,6,36
2022-03-02 16:36:54,6,36
2022-03-02 16:37:04,5,40
2022-03-02 16:37:14,5,40
2022-03-02 16:37:24,6,38
2022-03-02 16:37:37,6,38
2022-03-02 16:37:45,5,40
2022-03-02 16:37:54,5,40
2022-03-02 16:38:04,5,40
